order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,created_at
TL-ORD-0852026AE2,7545,sess_d1436750c3a34990,4596.00,0.00,0.00,4596.00,3,NetBanking,CONFIRMED,2026-08-18T03:25:42.755562+00:00
TL-ORD-F3E1F13044,7916,sess_8fe1d7f1af224ed3,2437.00,365.55,0.00,2071.45,4,UPI,CONFIRMED,2026-08-18T03:03:27.734604+00:00
TL-ORD-A5B963A9EB,7342,sess_485ad662aa72483f,4072.00,610.80,0.00,3461.20,2,Card,CONFIRMED,2026-08-18T02:58:58.018240+00:00
TL-ORD-4CC75CE6AA,11233,sess_d7d9485b99174391,2388.00,0.00,0.00,2388.00,4,COD,CONFIRMED,2026-08-18T02:46:55.525281+00:00
TL-ORD-1D56B73466,6070,sess_de5e4cdfe833414f,2794.00,419.10,0.00,2374.90,5,Card,CONFIRMED,2026-08-18T02:36:02.679290+00:00
TL-ORD-3E33BDFA0D,,sess_4d6214e2ba5a416d,5070.00,760.50,0.00,4309.50,5,Card,CONFIRMED,2026-08-18T02:34:04.279499+00:00
TL-ORD-36A91E5766,10588,sess_383ff851a3cb4773,5450.00,0.00,0.00,5450.00,2,Card,CONFIRMED,2026-08-18T02:26:15.100669+00:00
TL-ORD-81FDCF70C3,10034,sess_37922a1def854c78,4645.00,0.00,0.00,4645.00,2,Card,CONFIRMED,2026-08-18T02:15:29.845418+00:00
TL-ORD-98BFA5421F,9258,sess_098ef076296144ff,4817.00,722.55,0.00,4094.45,2,UPI,CONFIRMED,2026-08-18T02:13:48.624274+00:00
TL-ORD-4835A31EC8,11170,sess_1311b544e2bc47fc,1103.00,165.45,0.00,937.55,5,NetBanking,CONFIRMED,2026-08-18T02:05:32.477444+00:00
TL-ORD-7CF07BBDA4,7158,sess_36cf75d14f63499e,2686.00,402.90,0.00,2283.10,4,UPI,CONFIRMED,2026-08-18T01:55:10.614417+00:00
TL-ORD-1A20050D65,7835,sess_3e41c1409fae4965,1103.00,0.00,0.00,1103.00,2,COD,CONFIRMED,2026-08-18T01:51:01.087963+00:00
TL-ORD-4D38F55312,9224,sess_17659348cb4a4612,869.00,130.35,99.00,837.65,3,UPI,CONFIRMED,2026-08-18T01:43:22.349290+00:00
TL-ORD-F304900024,6703,sess_44ba2c41e33a4ac2,6999.00,1049.85,0.00,5949.15,2,UPI,CONFIRMED,2026-08-18T01:21:43.477375+00:00
TL-ORD-78DEF8C2E2,8036,sess_6ec6ddcc1d04478d,4304.00,0.00,0.00,4304.00,4,NetBanking,CONFIRMED,2026-08-18T01:11:30.022578+00:00
TL-ORD-D0881E8AB1,8932,sess_d29ac3ca08c74368,2172.00,0.00,0.00,2172.00,6,UPI,CONFIRMED,2026-08-18T01:00:42.639454+00:00
TL-ORD-D71B3BB062,7358,sess_9d18f430f151496e,4299.00,0.00,0.00,4299.00,2,UPI,CONFIRMED,2026-08-18T00:57:58.937485+00:00
TL-ORD-507EA7827F,11743,sess_fe8abd2743b3473a,3777.00,0.00,0.00,3777.00,4,Card,CONFIRMED,2026-08-18T00:40:01.784390+00:00
TL-ORD-2192BAE17F,9460,sess_564ed86f8b9e4c27,3090.00,0.00,0.00,3090.00,2,NetBanking,CONFIRMED,2026-08-18T00:24:24.639778+00:00
TL-ORD-5E5E5BEF30,6740,sess_2ffdac6ba490480e,3556.00,533.40,0.00,3022.60,2,Card,CONFIRMED,2026-08-18T00:18:52.545987+00:00
TL-ORD-7C799A7584,,sess_97551e9edd2044c9,2142.00,0.00,0.00,2142.00,3,COD,CONFIRMED,2026-08-18T00:16:06.726253+00:00
TL-ORD-2F1E6001D0,,sess_6452c579fa7d4877,3008.00,0.00,0.00,3008.00,3,UPI,CONFIRMED,2026-08-18T00:05:51.726364+00:00
TL-ORD-EF693F2709,7037,sess_9d192547b1e445a4,3537.00,0.00,0.00,3537.00,3,Card,CONFIRMED,2026-08-18T00:00:33.276297+00:00
TL-ORD-FC9D6A0B45,11112,sess_1bfb3294084840e4,2617.00,392.55,0.00,2224.45,4,NetBanking,CONFIRMED,2026-08-17T23:48:35.358781+00:00
TL-ORD-206AD233A4,9709,sess_fa87a6112bc542dc,2334.00,0.00,0.00,2334.00,5,Card,CONFIRMED,2026-08-17T23:40:07.841774+00:00
TL-ORD-4065EE8EB8,8042,sess_a172a4f667464b87,2662.00,399.30,0.00,2262.70,2,Card,CONFIRMED,2026-08-17T23:37:33.361631+00:00
TL-ORD-110930B647,,sess_23206fc5efe0443b,1847.00,0.00,0.00,1847.00,3,UPI,CONFIRMED,2026-08-17T23:27:51.781485+00:00
TL-ORD-FD7569E263,8636,sess_8f3b9fb3d20f49b7,2029.00,304.35,0.00,1724.65,5,Card,CONFIRMED,2026-08-17T23:21:43.754762+00:00
TL-ORD-E179CC23EC,11210,sess_59dd5af293944858,4723.00,0.00,0.00,4723.00,4,NetBanking,CONFIRMED,2026-08-17T23:18:22.779407+00:00
TL-ORD-A8BC89356E,6323,sess_6284314ff4c645ca,1210.00,181.50,0.00,1028.50,2,UPI,CONFIRMED,2026-08-17T23:07:03.442848+00:00
TL-ORD-3752264F2F,10289,sess_f8898ba22b214162,859.00,0.00,99.00,958.00,2,NetBanking,CONFIRMED,2026-08-17T22:35:14.133896+00:00
TL-ORD-0C05AD67C9,,sess_89a5c0ddca4b472d,1875.00,0.00,0.00,1875.00,4,COD,CONFIRMED,2026-08-17T22:27:26.480096+00:00
TL-ORD-54E7220BCB,,sess_d8f99dfbf1af4415,5816.00,872.40,0.00,4943.60,2,Card,CONFIRMED,2026-08-17T22:08:12.053447+00:00
TL-ORD-04A3A1A3A4,,sess_474ce219d38b4299,999.00,0.00,0.00,999.00,2,UPI,CONFIRMED,2026-08-17T22:07:25.812820+00:00
TL-ORD-45479EC151,10796,sess_a70ee67ff5cd41ad,577.00,86.55,99.00,589.45,2,COD,CONFIRMED,2026-08-17T21:48:52.341126+00:00
TL-ORD-A259BEB3C9,7989,sess_39d42fc4a3c74fc3,2268.00,0.00,0.00,2268.00,3,COD,CONFIRMED,2026-08-17T21:34:56.793677+00:00
TL-ORD-5BF2BB6A53,8485,sess_2f5552dd603d4682,859.00,128.85,99.00,829.15,2,COD,CONFIRMED,2026-08-17T21:33:43.930113+00:00
TL-ORD-80B2305A72,9225,sess_9d5913602b0e4992,1899.00,0.00,0.00,1899.00,2,COD,CONFIRMED,2026-08-17T21:32:36.988946+00:00
TL-ORD-C8EB61347C,11181,sess_559bc5a1238f4c21,2199.00,0.00,0.00,2199.00,4,Card,CONFIRMED,2026-08-17T21:20:58.912537+00:00
TL-ORD-F79313C626,10977,sess_f8c1657f503b4ca6,1724.00,258.60,0.00,1465.40,4,COD,CONFIRMED,2026-08-17T21:04:02.494404+00:00
TL-ORD-986FC16841,8300,sess_3ad04f2e3ae941e8,1199.00,0.00,0.00,1199.00,2,UPI,CONFIRMED,2026-08-17T20:54:46.474802+00:00
TL-ORD-EF0EE54435,7721,sess_19d43dc7e9f840b8,2781.00,0.00,0.00,2781.00,2,UPI,CONFIRMED,2026-08-17T20:40:10.201891+00:00
TL-ORD-A913661300,,sess_b081b5dc527f4e52,1899.00,284.85,0.00,1614.15,2,UPI,CONFIRMED,2026-08-17T20:32:16.712445+00:00
TL-ORD-AFF848B212,8113,sess_af406756565b42c0,3090.00,463.50,0.00,2626.50,2,COD,CONFIRMED,2026-08-17T20:23:32.069901+00:00
TL-ORD-973DE007A5,,sess_90b4b6f00d944300,2631.00,394.65,0.00,2236.35,2,UPI,CONFIRMED,2026-08-17T20:11:02.974463+00:00
TL-ORD-AD936E1810,9861,sess_5e776063fcb741f3,779.00,0.00,99.00,878.00,2,Card,CONFIRMED,2026-08-17T20:08:10.444029+00:00
TL-ORD-E347BE2749,10002,sess_ff0797152ff0478a,3621.00,0.00,0.00,3621.00,3,COD,CONFIRMED,2026-08-17T19:59:46.890732+00:00
TL-ORD-B86C209CED,,sess_3eee5812caf74686,4320.00,0.00,0.00,4320.00,4,COD,CONFIRMED,2026-08-17T19:59:42.893717+00:00
TL-ORD-3A1D57A1C2,8425,sess_0d74e2426b944d54,829.00,124.35,99.00,803.65,6,NetBanking,CONFIRMED,2026-08-17T19:32:38.721401+00:00
TL-ORD-A9F45FC8B0,8245,sess_42d948a0aad04421,1061.00,159.15,0.00,901.85,3,UPI,CONFIRMED,2026-08-17T19:31:02.117468+00:00
TL-ORD-5F6E862CB1,10025,sess_56d991b08d854d13,1772.00,0.00,0.00,1772.00,6,COD,CONFIRMED,2026-08-17T19:30:05.236418+00:00
TL-ORD-C5C9F31963,,sess_efbe909ab2d34809,2499.00,0.00,0.00,2499.00,3,UPI,CONFIRMED,2026-08-17T19:26:09.193901+00:00
TL-ORD-16B359CD4E,,sess_79a0c8c8c6384280,4481.00,0.00,0.00,4481.00,5,COD,CONFIRMED,2026-08-17T19:11:18.246499+00:00
TL-ORD-55D0DFE693,,sess_cb9e6868eff542ca,1791.00,0.00,0.00,1791.00,3,UPI,CONFIRMED,2026-08-17T18:56:44.941811+00:00
TL-ORD-375081CCFE,8509,sess_c5c75f69600b4479,1899.00,284.85,0.00,1614.15,4,COD,CONFIRMED,2026-08-17T18:53:18.022563+00:00
TL-ORD-047E897DF7,8319,sess_b9df927f6ac34824,1500.00,225.00,0.00,1275.00,3,UPI,CONFIRMED,2026-08-17T18:43:16.207426+00:00
TL-ORD-7EA4F751E2,11753,sess_9caa849b696f457e,3024.00,0.00,0.00,3024.00,5,COD,CONFIRMED,2026-08-17T18:42:08.329784+00:00
TL-ORD-5CC5404CC4,8385,sess_9deede3f9c304d05,1339.00,200.85,0.00,1138.15,3,COD,CONFIRMED,2026-08-17T18:39:02.516027+00:00
TL-ORD-B8A4147BA6,7673,sess_d0e30cfb2940495b,1103.00,0.00,0.00,1103.00,2,UPI,CONFIRMED,2026-08-17T18:23:15.531407+00:00
TL-ORD-1B49832A4E,9316,sess_afa226aa94db47a4,5421.00,0.00,0.00,5421.00,4,COD,CONFIRMED,2026-08-17T18:04:46.934993+00:00
TL-ORD-6AFAFC6C91,,sess_cb913ebea41141d4,5421.00,0.00,0.00,5421.00,4,NetBanking,CONFIRMED,2026-08-17T17:56:52.998465+00:00
TL-ORD-4C92404ED6,9300,sess_9257dd257808466c,3090.00,463.50,0.00,2626.50,2,UPI,CONFIRMED,2026-08-17T17:49:38.874355+00:00
TL-ORD-A8AA289611,,sess_cf208e5069b942ab,2195.00,0.00,0.00,2195.00,4,NetBanking,CONFIRMED,2026-08-17T17:47:44.001347+00:00
TL-ORD-F9EBAD115F,6365,sess_34710a5314f14616,1339.00,0.00,0.00,1339.00,3,UPI,CONFIRMED,2026-08-17T17:46:14.559838+00:00
TL-ORD-A4D2B2C28C,,sess_5b6054f1f4d14341,4132.00,619.80,0.00,3512.20,2,COD,CONFIRMED,2026-08-17T17:45:16.378871+00:00
TL-ORD-2FABF35C89,9087,sess_a39615d545ae4c36,2350.00,0.00,0.00,2350.00,2,COD,CONFIRMED,2026-08-17T17:39:31.977113+00:00
TL-ORD-E4A7A7E519,7706,sess_3ba8847102fb4a19,3938.00,0.00,0.00,3938.00,3,UPI,CONFIRMED,2026-08-17T17:23:14.338778+00:00
TL-ORD-1879B45EBB,9453,sess_3b078016b3504c4b,2640.00,396.00,0.00,2244.00,3,COD,CONFIRMED,2026-08-17T17:20:54.532192+00:00
TL-ORD-F6B586B3B9,6761,sess_3bb4772443c5435f,2637.00,395.55,0.00,2241.45,3,Card,CONFIRMED,2026-08-17T17:06:21.740756+00:00
TL-ORD-9900EDE6B2,9617,sess_0f6ddeb868024078,4079.00,611.85,0.00,3467.15,2,NetBanking,CONFIRMED,2026-08-17T17:01:27.328328+00:00
TL-ORD-68EF510182,,sess_b0b0ecab5d0241e0,4299.00,644.85,0.00,3654.15,2,UPI,CONFIRMED,2026-08-17T16:58:11.505989+00:00
TL-ORD-E824FB4F84,10501,sess_3238b0893aae4f63,2499.00,0.00,0.00,2499.00,3,COD,CONFIRMED,2026-08-17T16:53:54.370319+00:00
TL-ORD-EEFD35E794,10531,sess_ddaf4ec15ebb4ccb,3090.00,0.00,0.00,3090.00,2,COD,CONFIRMED,2026-08-17T16:50:18.464717+00:00
TL-ORD-7E63FA06A8,10892,sess_dedf0eaa333545bf,2142.00,0.00,0.00,2142.00,3,Card,CONFIRMED,2026-08-17T16:39:50.621201+00:00
TL-ORD-8FB162BEF2,,sess_8c07913c05244320,743.00,0.00,99.00,842.00,3,UPI,CONFIRMED,2026-08-17T16:21:36.130503+00:00
TL-ORD-29BB05BF06,,sess_01eb1747a54548c6,577.00,0.00,99.00,676.00,2,Card,CONFIRMED,2026-08-17T16:05:11.627077+00:00
TL-ORD-4846D80A06,11613,sess_4ec94e2caf8847a8,1774.00,0.00,0.00,1774.00,2,Card,CONFIRMED,2026-08-17T16:04:55.319370+00:00
TL-ORD-BB9F7145E8,6125,sess_c29dfadd3f3c4888,3531.00,0.00,0.00,3531.00,3,UPI,CONFIRMED,2026-08-17T16:04:09.950553+00:00
TL-ORD-94E923AD0B,7195,sess_f78c0a3fb0da4473,3775.00,566.25,0.00,3208.75,5,Card,CONFIRMED,2026-08-17T15:50:17.812880+00:00
TL-ORD-4EA9D684C7,11870,sess_d055861aa8c74c81,2799.00,0.00,0.00,2799.00,2,UPI,CONFIRMED,2026-08-17T15:42:29.410513+00:00
TL-ORD-208DE6E977,8057,sess_bf8d3a2eca5749ed,3556.00,0.00,0.00,3556.00,2,COD,CONFIRMED,2026-08-17T15:41:24.210600+00:00
TL-ORD-EDA9E91A36,,sess_28ba0c75093e4ffe,3143.00,471.45,0.00,2671.55,2,UPI,CONFIRMED,2026-08-17T15:38:21.720694+00:00
TL-ORD-675AB62086,9780,sess_94762892d1dc447d,1660.00,249.00,0.00,1411.00,2,NetBanking,CONFIRMED,2026-08-17T15:24:50.179395+00:00
TL-ORD-C5836CE144,,sess_c0356b775f154514,1107.00,166.05,0.00,940.95,4,Card,CONFIRMED,2026-08-17T15:20:28.266790+00:00
TL-ORD-D2B7855827,9276,sess_47e22aee30734ada,3708.00,556.20,0.00,3151.80,4,UPI,CONFIRMED,2026-08-17T15:18:46.141226+00:00
TL-ORD-C766DA3105,7119,sess_753c8cd8ccfe4db3,3499.00,0.00,0.00,3499.00,3,UPI,CONFIRMED,2026-08-17T14:58:45.765664+00:00
TL-ORD-D7A9F0C115,,sess_e37b6433be2d470a,1263.00,189.45,0.00,1073.55,5,UPI,CONFIRMED,2026-08-17T14:31:59.205604+00:00
TL-ORD-D184C81CDA,10422,sess_34696fedab324564,3499.00,0.00,0.00,3499.00,3,Card,CONFIRMED,2026-08-17T14:12:52.437625+00:00
TL-ORD-53A0747E0A,7212,sess_4dd380ee92f14db8,1533.00,229.95,0.00,1303.05,2,NetBanking,CONFIRMED,2026-08-17T14:11:20.858283+00:00
TL-ORD-677E8D0F5C,9890,sess_2e1e9eccc2944533,6594.00,0.00,0.00,6594.00,3,UPI,CONFIRMED,2026-08-17T14:07:21.374726+00:00
TL-ORD-9F661E9DD9,6012,sess_68acad2e0240484f,6999.00,0.00,0.00,6999.00,2,Card,CONFIRMED,2026-08-17T13:46:21.033323+00:00
TL-ORD-BC5D9D5C2A,8558,sess_13acc0d091874913,2673.00,400.95,0.00,2272.05,2,UPI,CONFIRMED,2026-08-17T13:39:06.892372+00:00
TL-ORD-016418167A,8252,sess_7344440719b04611,1875.00,281.25,0.00,1593.75,4,COD,CONFIRMED,2026-08-17T13:30:21.753971+00:00
TL-ORD-9B08564457,,sess_417df9794eb74654,3246.00,0.00,0.00,3246.00,6,COD,CONFIRMED,2026-08-17T13:18:43.596404+00:00
TL-ORD-6F1725E83B,,sess_9d01325412da4c1d,4072.00,0.00,0.00,4072.00,2,Card,CONFIRMED,2026-08-17T13:12:37.237840+00:00
TL-ORD-183C87100F,7253,sess_e747d6a9bba04d69,550.00,0.00,99.00,649.00,5,Card,CONFIRMED,2026-08-17T13:10:29.824989+00:00
TL-ORD-E72DCA4D3F,,sess_23f1a4196a3340d9,1914.00,287.10,0.00,1626.90,3,UPI,CONFIRMED,2026-08-17T12:55:52.762952+00:00
TL-ORD-FB4E837D2F,7103,sess_93355ac08c2342a2,5816.00,872.40,0.00,4943.60,2,UPI,CONFIRMED,2026-08-17T12:51:54.943059+00:00
TL-ORD-2AEC7D776A,8217,sess_d1f2076d53204b5d,4723.00,708.45,0.00,4014.55,4,UPI,CONFIRMED,2026-08-17T11:46:44.490410+00:00
TL-ORD-499B7BF9DF,,sess_0ee78dbdabcb4fff,1506.00,0.00,0.00,1506.00,3,NetBanking,CONFIRMED,2026-08-17T11:27:57.577708+00:00
TL-ORD-CD0E278F7E,11233,sess_1fdadbceb16d4f2e,1899.00,0.00,0.00,1899.00,2,NetBanking,CONFIRMED,2026-08-17T11:20:19.192589+00:00
TL-ORD-758B5F3C2D,9301,sess_e921b08a3cba468c,999.00,0.00,0.00,999.00,6,COD,CONFIRMED,2026-08-17T11:15:30.647999+00:00
TL-ORD-D36C209621,,sess_584a098d5000492c,1684.00,0.00,0.00,1684.00,2,Card,CONFIRMED,2026-08-17T11:09:53.987254+00:00
TL-ORD-26F151E367,7915,sess_99564d16a1634d96,6999.00,0.00,0.00,6999.00,2,Card,CONFIRMED,2026-08-17T10:59:34.198408+00:00
TL-ORD-3E977B168C,9106,sess_deed24fa95f2406c,6188.00,928.20,0.00,5259.80,2,Card,CONFIRMED,2026-08-17T10:42:28.382871+00:00
TL-ORD-06A1E06FEB,8058,sess_eca61c62dfc04953,2717.00,0.00,0.00,2717.00,3,UPI,CONFIRMED,2026-08-17T10:40:18.934294+00:00
TL-ORD-F51992FD40,,sess_c371c1ef8bfe4f6d,2499.00,0.00,0.00,2499.00,3,COD,CONFIRMED,2026-08-17T10:22:24.554001+00:00
TL-ORD-97BB7A5902,8921,sess_c9040daf38344b7d,3008.00,451.20,0.00,2556.80,3,NetBanking,CONFIRMED,2026-08-17T10:19:10.880942+00:00
TL-ORD-9B37697B5D,,sess_aa33a4771e974ec0,2403.00,360.45,0.00,2042.55,2,Card,CONFIRMED,2026-08-17T10:02:07.069539+00:00
TL-ORD-C3A5831E51,11249,sess_240530edfef443e7,2794.00,0.00,0.00,2794.00,5,Card,CONFIRMED,2026-08-17T09:50:21.247850+00:00
TL-ORD-8FFA7F032A,11771,sess_7a6e1edbe23d4764,1743.00,261.45,0.00,1481.55,3,COD,CONFIRMED,2026-08-17T09:48:58.449752+00:00
TL-ORD-74421DD241,,sess_af54c71d284e414d,1199.00,179.85,0.00,1019.15,2,COD,CONFIRMED,2026-08-17T09:41:04.460583+00:00
TL-ORD-56F7B3D9FF,10771,sess_88f0c8e5e9f04eef,5499.00,0.00,0.00,5499.00,3,NetBanking,CONFIRMED,2026-08-17T08:55:49.363954+00:00
TL-ORD-E60A51C4E8,11468,sess_090af4c6a6754115,1068.00,0.00,0.00,1068.00,4,UPI,CONFIRMED,2026-08-17T08:51:54.361196+00:00
TL-ORD-FCB7C57FCD,7260,sess_189d8e6ab90047f9,1230.00,0.00,0.00,1230.00,4,COD,CONFIRMED,2026-08-17T08:50:35.119996+00:00
TL-ORD-471AD7B99D,7703,sess_c3eb629a50d04ca7,1107.00,0.00,0.00,1107.00,4,NetBanking,CONFIRMED,2026-08-17T08:40:57.524281+00:00
TL-ORD-575CFD0AEA,7182,sess_b979f7976f334e12,2438.00,0.00,0.00,2438.00,3,NetBanking,CONFIRMED,2026-08-17T08:08:58.253793+00:00
TL-ORD-2901951BFE,10613,sess_5fb8e1510bb54d65,999.00,149.85,0.00,849.15,2,NetBanking,CONFIRMED,2026-08-17T07:56:42.440727+00:00
TL-ORD-9255E56D38,10669,sess_ba7b272f169743d6,4723.00,0.00,0.00,4723.00,4,Card,CONFIRMED,2026-08-17T07:31:18.311805+00:00
TL-ORD-3095E9E8C1,10047,sess_8ab7167230134c8a,1603.00,0.00,0.00,1603.00,2,NetBanking,CONFIRMED,2026-08-17T07:13:45.946770+00:00
TL-ORD-19AFE5C6EF,8982,sess_4af754433c314ad8,4168.00,0.00,0.00,4168.00,3,NetBanking,CONFIRMED,2026-08-17T07:12:35.028385+00:00
TL-ORD-53F9D8F3FB,8936,sess_35c38814509f48cd,1844.00,0.00,0.00,1844.00,2,NetBanking,CONFIRMED,2026-08-17T06:40:31.788588+00:00
TL-ORD-571CB184AC,9234,sess_7f96073ca532418d,1844.00,0.00,0.00,1844.00,2,COD,CONFIRMED,2026-08-17T06:18:23.022352+00:00
TL-ORD-1AB8D0AEE9,,sess_8043653942a649e2,2773.00,415.95,0.00,2357.05,2,NetBanking,CONFIRMED,2026-08-17T06:16:07.503461+00:00
TL-ORD-AA76DD2299,7206,sess_b9a24978b5e94313,1875.00,0.00,0.00,1875.00,4,COD,CONFIRMED,2026-08-17T06:10:28.934900+00:00
TL-ORD-C11BFFBC15,9763,sess_3eb6751367e4441b,2640.00,396.00,0.00,2244.00,3,NetBanking,CONFIRMED,2026-08-17T06:06:54.418688+00:00
TL-ORD-9BF43F29B2,7373,sess_34ea04c8327e431a,2839.00,0.00,0.00,2839.00,4,UPI,CONFIRMED,2026-08-17T06:05:26.068680+00:00
TL-ORD-5D4BCD5FF7,,sess_a20ccb98ff164613,3152.00,472.80,0.00,2679.20,2,Card,CONFIRMED,2026-08-17T06:05:11.152980+00:00
TL-ORD-15C49C969E,6867,sess_beee366bf68640ef,3389.00,0.00,0.00,3389.00,2,UPI,CONFIRMED,2026-08-17T05:27:36.080272+00:00
TL-ORD-080543359F,7461,sess_ae91b28cd9e64376,1170.00,0.00,0.00,1170.00,5,NetBanking,CONFIRMED,2026-08-17T04:47:13.060727+00:00
TL-ORD-B5535ABB0B,9477,sess_0a952187d2814d7a,1179.00,0.00,0.00,1179.00,2,COD,CONFIRMED,2026-08-17T04:46:36.732747+00:00
TL-ORD-E0FED6737F,10815,sess_eced6548e2c443bd,2631.00,394.65,0.00,2236.35,2,UPI,CONFIRMED,2026-08-17T04:30:55.478053+00:00
TL-ORD-31EBEE5BC3,7891,sess_f2ccaa8136394e26,2936.00,0.00,0.00,2936.00,4,UPI,CONFIRMED,2026-08-17T04:27:05.436063+00:00
TL-ORD-241BC52666,,sess_0806c5dc2d6f4f6a,3421.00,513.15,0.00,2907.85,6,Card,CONFIRMED,2026-08-17T04:23:43.876431+00:00
TL-ORD-1974B8ACF0,10242,sess_5a20f187584c4658,802.00,120.30,99.00,780.70,2,COD,CONFIRMED,2026-08-17T04:13:45.372829+00:00
TL-ORD-D04F642775,10965,sess_92acf3b60d1a4bd3,3556.00,0.00,0.00,3556.00,2,NetBanking,CONFIRMED,2026-08-17T04:07:09.686587+00:00
TL-ORD-C13DBD7945,8802,sess_cbd15d6f450c4b74,1829.00,0.00,0.00,1829.00,2,COD,CONFIRMED,2026-08-17T03:57:56.155914+00:00
TL-ORD-62E473C6BB,7457,sess_faddd8f9ada94dab,5509.00,826.35,0.00,4682.65,5,COD,CONFIRMED,2026-08-17T03:12:59.026569+00:00
TL-ORD-BF01670853,8979,sess_f9151a5b228b49b2,2235.00,0.00,0.00,2235.00,3,NetBanking,CONFIRMED,2026-08-17T02:54:32.754904+00:00
TL-ORD-13E3352F1A,8682,sess_596f5c6849d94808,6999.00,0.00,0.00,6999.00,2,NetBanking,CONFIRMED,2026-08-17T02:49:00.524197+00:00
TL-ORD-F498F5BA60,,sess_704b076757654c33,3537.00,530.55,0.00,3006.45,3,Card,CONFIRMED,2026-08-17T02:45:16.455258+00:00
TL-ORD-8103AEA240,,sess_11afe4bbfdc54210,5184.00,0.00,0.00,5184.00,6,Card,CONFIRMED,2026-08-17T02:18:38.561557+00:00
TL-ORD-92F6419E1C,8017,sess_1f3d587344314284,3316.00,497.40,0.00,2818.60,3,Card,CONFIRMED,2026-08-17T02:16:20.121610+00:00
TL-ORD-ADCCDC46E3,9051,sess_170ac661296f4a21,4180.00,627.00,0.00,3553.00,3,NetBanking,CONFIRMED,2026-08-17T02:14:42.219281+00:00
TL-ORD-33B4F59F2A,,sess_9124ae1bce944061,4645.00,696.75,0.00,3948.25,2,COD,CONFIRMED,2026-08-17T02:14:33.856595+00:00
TL-ORD-DAA8B5EE00,10909,sess_114cced8312a41fc,2339.00,350.85,0.00,1988.15,2,Card,CONFIRMED,2026-08-17T02:11:07.328043+00:00
TL-ORD-A4434C883A,9093,sess_e09e28c3d6d5467a,4499.00,0.00,0.00,4499.00,2,UPI,CONFIRMED,2026-08-17T02:03:01.640454+00:00
TL-ORD-D27959F587,,sess_9ee70cde17a64ede,2717.00,407.55,0.00,2309.45,3,UPI,CONFIRMED,2026-08-17T01:39:34.482832+00:00
TL-ORD-8DABB704F8,6666,sess_d8145030f0e84427,3421.00,0.00,0.00,3421.00,6,Card,CONFIRMED,2026-08-17T01:16:52.841305+00:00
TL-ORD-FC5CF4D390,9555,sess_f6c6bee266b54e94,3090.00,463.50,0.00,2626.50,2,NetBanking,CONFIRMED,2026-08-17T01:00:24.278366+00:00
TL-ORD-1D48943566,7695,sess_271c6bd918434cc6,2435.00,365.25,0.00,2069.75,2,UPI,CONFIRMED,2026-08-17T00:53:37.703627+00:00
TL-ORD-79E89FED23,7386,sess_008a07a1867343ff,1847.00,277.05,0.00,1569.95,3,Card,CONFIRMED,2026-08-17T00:37:17.068823+00:00
TL-ORD-7BC2506BF4,11352,sess_d4bfafd24c594815,3748.00,0.00,0.00,3748.00,2,UPI,CONFIRMED,2026-08-17T00:36:13.572641+00:00
TL-ORD-ABB222B2C3,11307,sess_6daf75e9fbef49e0,2773.00,415.95,0.00,2357.05,2,Card,CONFIRMED,2026-08-17T00:32:44.203763+00:00
TL-ORD-2067092C69,8839,sess_1e328a17305f4c01,1664.00,0.00,0.00,1664.00,3,UPI,CONFIRMED,2026-08-17T00:20:14.257690+00:00
TL-ORD-A111D704FB,11311,sess_f71f86ea274c471e,577.00,0.00,99.00,676.00,2,Card,CONFIRMED,2026-08-17T00:15:42.863288+00:00
TL-ORD-D914733B0A,,sess_f09dfa66e2a74c0d,1506.00,225.90,0.00,1280.10,3,Card,CONFIRMED,2026-08-16T23:41:08.797519+00:00
TL-ORD-9E08A7D422,,sess_eb81f0d369bc4a16,4758.00,713.70,0.00,4044.30,2,Card,CONFIRMED,2026-08-16T23:01:30.404696+00:00
TL-ORD-1715CF8CE0,8380,sess_ac1299c359ed4c91,3177.00,476.55,0.00,2700.45,3,NetBanking,CONFIRMED,2026-08-16T22:50:50.905609+00:00
TL-ORD-EEEA669176,,sess_c1d87ab4fa814dfc,1847.00,277.05,0.00,1569.95,3,NetBanking,CONFIRMED,2026-08-16T22:29:54.625536+00:00
TL-ORD-4B1E0F3BD9,9528,sess_c2e8536d2fd94558,3985.00,0.00,0.00,3985.00,3,COD,CONFIRMED,2026-08-16T22:28:19.370145+00:00
TL-ORD-03B4ECFBC6,9828,sess_d4abb7876d3048a6,2206.00,330.90,0.00,1875.10,3,COD,CONFIRMED,2026-08-16T22:24:04.158655+00:00
TL-ORD-8A9F801519,9312,sess_64bd1b4138404289,4499.00,0.00,0.00,4499.00,2,UPI,CONFIRMED,2026-08-16T22:19:39.991701+00:00
TL-ORD-AC5AA27566,6868,sess_793894da9d8a4ace,3879.00,0.00,0.00,3879.00,5,NetBanking,CONFIRMED,2026-08-16T22:01:13.555222+00:00
TL-ORD-0F30F8DE16,7878,sess_4ca49c5a5f3a4c24,2403.00,360.45,0.00,2042.55,2,NetBanking,CONFIRMED,2026-08-16T21:50:16.096683+00:00
TL-ORD-CC7A0189F3,11937,sess_7068837bac5d43ab,2279.00,341.85,0.00,1937.15,4,UPI,CONFIRMED,2026-08-16T21:43:24.238112+00:00
