session_id,user_id,device_type,experiment_variant,session_start_time,session_date
sess_75f55638f07b498b,7617.0,mobile,control_keyword,2026-08-24 00:14:45.216876,2026-08-24
sess_ac41c0ae55be4a5e,,desktop,treatment_ai_search,2026-08-21 01:00:01.130399,2026-08-21
sess_010e642154ef4d18,,desktop,control_keyword,2026-09-12 08:19:50.981424,2026-09-12
sess_91b2b615e23e476b,,mobile,treatment_ai_search,2026-09-10 09:55:58.172452,2026-09-10
sess_12d2a27da6c641a7,,desktop,control_keyword,2026-08-15 22:26:50.495189,2026-08-15
sess_2681b16d9cba4776,8646.0,mobile,treatment_ai_search,2026-09-10 20:34:32.846981,2026-09-10
sess_08241b6373ac4e31,11116.0,desktop,control_keyword,2026-09-02 19:43:36.165392,2026-09-02
sess_333754c9f24d4d2d,,mobile,treatment_ai_search,2026-09-01 15:22:12.028509,2026-09-01
sess_90412de4bc434101,6952.0,mobile,control_keyword,2026-08-24 16:54:22.823500,2026-08-24
sess_9beed556f8504e10,11254.0,mobile,treatment_ai_search,2026-09-06 15:50:50.348317,2026-09-06
sess_292425ead1d74222,8681.0,desktop,control_keyword,2026-08-30 05:44:02.792367,2026-08-30
sess_2d7ae5b2921a4aab,7389.0,mobile,treatment_ai_search,2026-08-23 22:32:24.777825,2026-08-23
sess_4069e7ff431a46b4,10800.0,mobile,control_keyword,2026-09-02 07:17:28.870328,2026-09-02
sess_b32e35f581844dad,,mobile,treatment_ai_search,2026-09-08 16:50:52.837800,2026-09-08
sess_8daad6387fa74901,9110.0,mobile,control_keyword,2026-09-06 19:33:40.751389,2026-09-06
sess_256ca55d69814b10,,desktop,treatment_ai_search,2026-08-29 16:37:48.262839,2026-08-29
sess_90dd1474bd6140f4,,desktop,control_keyword,2026-09-12 17:10:04.924511,2026-09-12
sess_2a43ea04915147e2,6049.0,desktop,treatment_ai_search,2026-09-06 12:28:18.690673,2026-09-06
sess_dfa1d991153d49a3,11996.0,desktop,control_keyword,2026-09-09 05:33:05.158331,2026-09-09
sess_7e698fd732294397,8296.0,mobile,treatment_ai_search,2026-08-29 04:30:39.936826,2026-08-29
sess_9860af53d1b2485e,,mobile,control_keyword,2026-08-30 14:16:22.356328,2026-08-30
sess_3692bd1e09c147cc,6570.0,mobile,treatment_ai_search,2026-08-25 01:36:07.817500,2026-08-25
sess_eae3234232354518,9714.0,mobile,control_keyword,2026-08-28 08:06:05.169018,2026-08-28
sess_748670ea63e14c0a,9464.0,mobile,treatment_ai_search,2026-09-01 03:54:59.389287,2026-09-01
sess_7e2e7236caca4c9d,8449.0,mobile,control_keyword,2026-08-29 19:00:29.250534,2026-08-29
sess_538815fac3b546af,9254.0,desktop,treatment_ai_search,2026-09-03 20:37:34.572547,2026-09-03
sess_f8b31115d4f34d0c,,desktop,control_keyword,2026-08-25 22:40:01.288827,2026-08-25
sess_b9b2f771192947af,11711.0,desktop,treatment_ai_search,2026-08-25 16:38:35.555435,2026-08-25
sess_1f426609adbc4781,8071.0,mobile,control_keyword,2026-09-04 20:56:13.291685,2026-09-04
sess_7caca7f7df1245be,,desktop,treatment_ai_search,2026-09-06 19:40:01.520975,2026-09-06
sess_6911a1f35f21434a,11475.0,mobile,control_keyword,2026-08-24 14:56:16.709537,2026-08-24
sess_4c92b12391ba48d0,11079.0,desktop,treatment_ai_search,2026-09-02 01:43:56.625356,2026-09-02
sess_864626812b074357,10452.0,mobile,control_keyword,2026-09-02 22:13:51.218530,2026-09-02
sess_6876c23bc8714b8c,9220.0,mobile,treatment_ai_search,2026-08-23 05:28:33.318765,2026-08-23
sess_ed12a951ea6b4125,10720.0,mobile,control_keyword,2026-09-13 12:47:03.114986,2026-09-13
sess_7c7c64e2012f400d,,mobile,treatment_ai_search,2026-09-03 14:56:27.250635,2026-09-03
sess_c4a9998d69a6488b,6304.0,mobile,control_keyword,2026-09-12 11:53:15.156539,2026-09-12
sess_f24ebbb0104441b2,9153.0,desktop,treatment_ai_search,2026-08-16 01:47:23.267177,2026-08-16
sess_9f20a283ac7e4ed7,8606.0,mobile,control_keyword,2026-08-28 15:50:33.548180,2026-08-28
sess_393d21effb324de2,9365.0,mobile,treatment_ai_search,2026-08-28 01:53:56.645137,2026-08-28
sess_d67de4eafd41414a,10100.0,tablet,control_keyword,2026-08-21 11:27:21.043024,2026-08-21
sess_282437eeee7745e7,7703.0,desktop,treatment_ai_search,2026-09-10 13:58:58.267723,2026-09-10
sess_883c2a8700634553,,desktop,control_keyword,2026-09-02 03:00:28.070288,2026-09-02
sess_84b471930a8f4689,8374.0,desktop,treatment_ai_search,2026-08-28 15:52:14.740581,2026-08-28
sess_d07e881331d1473d,10649.0,mobile,control_keyword,2026-09-09 12:26:47.444304,2026-09-09
sess_c1986cd7e6d042b9,6224.0,tablet,treatment_ai_search,2026-09-12 21:47:10.309027,2026-09-12
sess_1eec41ebbe3a4c46,,desktop,control_keyword,2026-08-23 19:52:03.473514,2026-08-23
sess_3effc32a57114c95,6675.0,mobile,treatment_ai_search,2026-09-04 19:49:12.390147,2026-09-04
sess_c926860bcd574f8f,9855.0,mobile,control_keyword,2026-09-03 19:20:41.291521,2026-09-03
sess_1bee3eb4fbc044b8,9054.0,desktop,treatment_ai_search,2026-08-23 08:32:40.046080,2026-08-23
sess_29e54f45d61e4dae,8365.0,tablet,control_keyword,2026-09-11 17:53:37.258729,2026-09-11
sess_d5c693f2290c4f68,,desktop,treatment_ai_search,2026-09-08 04:27:16.749603,2026-09-08
sess_0f55ed7e2ea2426c,10477.0,mobile,control_keyword,2026-08-18 15:55:18.616720,2026-08-18
sess_ad50d82b389a4c31,11637.0,mobile,treatment_ai_search,2026-09-05 05:35:22.389678,2026-09-05
sess_0161d81c23dd4519,9827.0,desktop,control_keyword,2026-09-03 11:36:54.589433,2026-09-03
sess_b24d623f5da24ca4,,mobile,treatment_ai_search,2026-09-01 15:50:56.086163,2026-09-01
sess_352cd67b86244c26,7957.0,desktop,control_keyword,2026-08-22 10:14:49.105930,2026-08-22
sess_0ca1214d1b1447e8,9735.0,mobile,treatment_ai_search,2026-08-15 14:47:51.311218,2026-08-15
sess_63265c40bb9e4b23,,mobile,control_keyword,2026-08-25 10:53:20.540517,2026-08-25
sess_bcbdab4e84884fb9,7144.0,mobile,treatment_ai_search,2026-08-22 04:40:01.159763,2026-08-22
sess_86065293789447f5,6537.0,mobile,control_keyword,2026-08-26 02:00:10.884603,2026-08-26
sess_c1f2076d0c134e97,,mobile,treatment_ai_search,2026-09-09 18:44:53.723183,2026-09-09
sess_ebde1ad1a41445bc,7705.0,mobile,control_keyword,2026-09-02 07:09:46.560275,2026-09-02
sess_fe2e7415096e4fe0,6033.0,mobile,treatment_ai_search,2026-08-28 04:05:33.316619,2026-08-28
sess_a0c50cf419054859,10542.0,desktop,control_keyword,2026-08-19 22:39:24.870014,2026-08-19
sess_ccd290d985414db7,10263.0,mobile,treatment_ai_search,2026-08-21 03:05:10.326739,2026-08-21
sess_f7382ffc63074cec,,tablet,control_keyword,2026-08-14 21:08:14.103658,2026-08-14
sess_f0e59ff5ab104e77,11565.0,mobile,treatment_ai_search,2026-08-17 01:13:15.212478,2026-08-17
sess_8c377af188fb4982,9038.0,mobile,control_keyword,2026-09-02 18:02:07.184670,2026-09-02
sess_5ef7d1599bfb4b48,10136.0,desktop,treatment_ai_search,2026-08-15 13:31:41.579436,2026-08-15
sess_4bd6addffdd44089,10466.0,desktop,control_keyword,2026-09-10 04:59:16.088316,2026-09-10
sess_8c5ffc356cdf4402,9826.0,desktop,treatment_ai_search,2026-09-03 20:49:36.299653,2026-09-03
sess_07b955692b60493e,10908.0,mobile,control_keyword,2026-08-25 20:05:40.547778,2026-08-25
sess_57fc384251424dcf,11061.0,mobile,treatment_ai_search,2026-08-16 19:27:04.638808,2026-08-16
sess_c9b1f1e48c2e4740,11958.0,desktop,control_keyword,2026-09-06 16:13:41.529839,2026-09-06
sess_1b894faf07644494,,mobile,treatment_ai_search,2026-08-19 19:49:12.913642,2026-08-19
sess_eac32a517cb44dd4,6872.0,mobile,control_keyword,2026-08-20 07:30:18.905122,2026-08-20
sess_e61cce336ac1424a,6558.0,desktop,treatment_ai_search,2026-09-12 02:53:58.586744,2026-09-12
sess_716636efaffe412d,,mobile,control_keyword,2026-09-10 03:44:03.346677,2026-09-10
sess_a402c91fccbc4cbe,,mobile,treatment_ai_search,2026-09-12 04:57:45.827949,2026-09-12
sess_89bddd67a5c24cb6,7758.0,mobile,control_keyword,2026-08-18 13:39:18.320071,2026-08-18
sess_2f87a8a851ba47dd,,mobile,treatment_ai_search,2026-08-26 02:29:25.862252,2026-08-26
sess_6950144c71c94a97,6493.0,mobile,control_keyword,2026-08-15 17:43:32.781694,2026-08-15
sess_fcc1150a80094796,7000.0,desktop,treatment_ai_search,2026-09-12 22:34:09.522129,2026-09-12
sess_6fc1b02574c448cf,7419.0,mobile,control_keyword,2026-08-30 09:30:38.230388,2026-08-30
sess_7c72af57af174907,6037.0,desktop,treatment_ai_search,2026-08-20 07:08:22.053494,2026-08-20
sess_0eededfe79ae400a,,desktop,control_keyword,2026-08-25 03:08:45.008672,2026-08-25
sess_9c87339f57e74ac1,10407.0,desktop,treatment_ai_search,2026-09-02 21:24:34.203152,2026-09-02
sess_7cb1288902ea4039,7704.0,mobile,control_keyword,2026-08-25 06:50:52.751730,2026-08-25
sess_2d97d33a710843a2,6115.0,mobile,treatment_ai_search,2026-09-05 23:55:15.732576,2026-09-05
sess_c332af135640444d,6796.0,mobile,control_keyword,2026-08-24 08:22:06.385993,2026-08-24
sess_c3cc0c97379a4294,11545.0,mobile,treatment_ai_search,2026-08-15 14:38:22.880814,2026-08-15
sess_2f7a4e88cc6e40f7,10480.0,mobile,control_keyword,2026-08-28 16:09:47.417631,2026-08-28
sess_ccf9035c79404983,7202.0,desktop,treatment_ai_search,2026-08-18 21:23:09.984386,2026-08-18
sess_4faa64b822a74553,7960.0,mobile,control_keyword,2026-08-17 18:38:40.530623,2026-08-17
sess_3bd3e9fb304b467f,6777.0,desktop,treatment_ai_search,2026-08-21 16:03:17.082399,2026-08-21
sess_99691a2f02aa49fe,8464.0,mobile,control_keyword,2026-09-03 16:30:27.089629,2026-09-03
sess_72ae65745eab4f58,7240.0,mobile,treatment_ai_search,2026-08-22 11:08:16.127490,2026-08-22
sess_b3ad9fa9a4814d5c,9344.0,desktop,control_keyword,2026-08-31 02:26:08.274792,2026-08-31
sess_d42efdaa88c04b59,,desktop,treatment_ai_search,2026-09-07 12:14:37.984387,2026-09-07
sess_2fac4f941b2443d8,8754.0,mobile,control_keyword,2026-08-22 21:06:44.370446,2026-08-22
sess_d86993db8e6149d1,7704.0,mobile,treatment_ai_search,2026-08-21 21:16:28.422129,2026-08-21
sess_9eee4106500c4695,11166.0,mobile,control_keyword,2026-08-24 09:23:11.643328,2026-08-24
sess_46671ddeb2d94e9d,7069.0,desktop,treatment_ai_search,2026-09-04 01:12:50.978053,2026-09-04
sess_6cc9f03f15d344ae,10413.0,mobile,control_keyword,2026-08-17 21:43:04.700499,2026-08-17
sess_31cfb1d036ef467d,,desktop,treatment_ai_search,2026-09-05 01:50:52.296685,2026-09-05
sess_242b44e8c45a4d81,10626.0,mobile,control_keyword,2026-09-07 20:27:15.941477,2026-09-07
sess_a416e7aa8c36408a,10194.0,mobile,treatment_ai_search,2026-08-23 13:25:25.237586,2026-08-23
sess_7c2c4fb0a22e4d38,9505.0,desktop,control_keyword,2026-09-02 08:36:25.707569,2026-09-02
sess_ce909f635a72403f,9039.0,mobile,treatment_ai_search,2026-09-11 11:41:05.257888,2026-09-11
sess_cc90a8a1325b4459,6616.0,mobile,control_keyword,2026-08-27 21:53:57.621301,2026-08-27
sess_a4b66949f1bf4ae5,10658.0,mobile,treatment_ai_search,2026-09-12 07:08:30.136171,2026-09-12
sess_a38fae57be254f41,10913.0,desktop,control_keyword,2026-09-05 13:14:13.486880,2026-09-05
sess_3fb298d607b24413,7055.0,mobile,treatment_ai_search,2026-09-06 16:57:59.073031,2026-09-06
sess_19eeff229dd745d4,6158.0,desktop,control_keyword,2026-09-13 12:14:55.907908,2026-09-13
sess_c1cc0c2689184d7c,,mobile,treatment_ai_search,2026-08-21 20:28:13.577888,2026-08-21
sess_82d70b4c38464314,,desktop,control_keyword,2026-08-26 14:47:08.529381,2026-08-26
sess_7ede5d289c0e4c84,7580.0,mobile,treatment_ai_search,2026-09-12 18:36:33.049396,2026-09-12
sess_859ac50527f54c03,11693.0,desktop,control_keyword,2026-09-10 08:35:19.568301,2026-09-10
sess_263049ac30c34ca6,10497.0,desktop,treatment_ai_search,2026-09-13 13:02:49.523225,2026-09-13
sess_bc949c714fb6426d,9343.0,mobile,control_keyword,2026-08-15 03:22:23.075917,2026-08-15
sess_8828f729a549450d,,tablet,treatment_ai_search,2026-09-10 00:30:26.624943,2026-09-10
sess_a1dbcdcf2bda4207,,mobile,control_keyword,2026-08-17 05:42:17.025935,2026-08-17
sess_de524398513e4745,11894.0,mobile,treatment_ai_search,2026-08-28 15:29:43.887707,2026-08-28
sess_902d51567f4a4d8a,6258.0,mobile,control_keyword,2026-08-27 13:31:30.216783,2026-08-27
sess_a93ee404ca5f4237,10185.0,mobile,treatment_ai_search,2026-08-31 09:00:08.569211,2026-08-31
sess_a8f4ff4029a64745,10496.0,desktop,control_keyword,2026-08-28 03:55:34.840170,2026-08-28
sess_43815c89392e4894,10877.0,mobile,treatment_ai_search,2026-09-12 01:53:33.377717,2026-09-12
sess_fe5685c84e624369,6141.0,mobile,control_keyword,2026-08-26 17:53:11.719238,2026-08-26
sess_b75ff39ee3394e08,11324.0,desktop,treatment_ai_search,2026-09-04 06:32:06.102211,2026-09-04
sess_fb29920074ef49f3,,mobile,control_keyword,2026-08-24 17:28:47.864855,2026-08-24
sess_f180d3618be94f8c,11987.0,desktop,treatment_ai_search,2026-08-25 04:14:44.644565,2026-08-25
sess_de132ffd4d3141ad,,mobile,control_keyword,2026-09-02 21:55:52.171532,2026-09-02
sess_c4d68b25e7ac49ea,,mobile,treatment_ai_search,2026-08-21 14:06:29.726895,2026-08-21
sess_6c89c3b75e5a4c54,,mobile,control_keyword,2026-08-27 06:53:03.486098,2026-08-27
sess_a91bbde759134c7e,6307.0,desktop,treatment_ai_search,2026-09-06 00:07:17.273556,2026-09-06
sess_f98fedb037454f94,6507.0,desktop,control_keyword,2026-09-03 20:58:39.345752,2026-09-03
sess_5b2b5579408145b7,9002.0,desktop,treatment_ai_search,2026-08-25 15:39:05.388378,2026-08-25
sess_51b5a59f9d2242de,,desktop,control_keyword,2026-09-05 05:21:48.961900,2026-09-05
sess_e63ac17a4b18402b,7393.0,desktop,treatment_ai_search,2026-08-16 07:11:35.492697,2026-08-16
sess_96023582090a4ba2,,tablet,control_keyword,2026-09-02 18:52:43.270195,2026-09-02
sess_e4a14980a8bf4dea,9796.0,mobile,treatment_ai_search,2026-08-25 05:34:07.123094,2026-08-25
sess_0a40e96815e24c13,11966.0,tablet,control_keyword,2026-09-10 08:24:51.148596,2026-09-10
sess_914697328dc040aa,,mobile,treatment_ai_search,2026-09-10 20:38:47.064097,2026-09-10
sess_251d7013a1f644f8,8478.0,desktop,control_keyword,2026-08-20 09:40:04.032531,2026-08-20
sess_86c86bb056034591,9551.0,desktop,treatment_ai_search,2026-08-23 03:34:10.903216,2026-08-23
sess_bfca9245bc2f44f9,8687.0,mobile,control_keyword,2026-08-17 21:49:15.542458,2026-08-17
sess_717803ae20b44c60,9009.0,desktop,treatment_ai_search,2026-09-08 14:53:12.732783,2026-09-08
sess_8d8b167ba69a4d97,6462.0,desktop,control_keyword,2026-09-11 14:23:17.391340,2026-09-11
sess_3896962a0882445e,7900.0,mobile,treatment_ai_search,2026-09-02 19:56:26.964907,2026-09-02
sess_9d94ec9eebb44f74,10947.0,desktop,control_keyword,2026-08-19 19:21:20.318613,2026-08-19
sess_9aa25eb6218b4d4e,9829.0,desktop,treatment_ai_search,2026-09-10 23:58:04.471356,2026-09-10
sess_73231160b3454fe2,8938.0,mobile,control_keyword,2026-09-05 21:14:05.187766,2026-09-05
sess_ce90a252e89b4847,6558.0,mobile,treatment_ai_search,2026-08-22 12:24:08.692543,2026-08-22
sess_f499a3530da347db,10738.0,mobile,control_keyword,2026-08-18 08:55:52.565077,2026-08-18
sess_3ecc4763f0a74069,8904.0,mobile,treatment_ai_search,2026-08-29 14:05:05.387471,2026-08-29
sess_121565eaca1f48cd,6103.0,mobile,control_keyword,2026-08-19 18:35:38.663769,2026-08-19
sess_06b965339d544917,7782.0,mobile,treatment_ai_search,2026-09-05 21:55:17.905862,2026-09-05
sess_c516ff15235841e5,9847.0,mobile,control_keyword,2026-08-15 23:05:23.033405,2026-08-15
sess_78053eed49e64b53,,desktop,treatment_ai_search,2026-08-16 05:50:11.819574,2026-08-16
sess_c1cb919121104773,11122.0,mobile,control_keyword,2026-09-06 11:18:34.364152,2026-09-06
sess_dee3b4fb934d43db,9901.0,mobile,treatment_ai_search,2026-09-10 01:16:38.813487,2026-09-10
sess_c70f6b82c3014fbe,7573.0,mobile,control_keyword,2026-08-30 07:58:40.274651,2026-08-30
sess_f38a7363c0b245b6,10038.0,mobile,treatment_ai_search,2026-09-02 10:49:11.714954,2026-09-02
sess_783233ddf83c4b2b,,desktop,control_keyword,2026-09-06 18:07:52.435297,2026-09-06
sess_56e7d1e37c34488d,9306.0,tablet,treatment_ai_search,2026-08-18 05:38:46.245662,2026-08-18
sess_ed34ce02b8d345ed,,desktop,control_keyword,2026-09-12 04:14:58.308501,2026-09-12
sess_b1c3ef8b4827448c,10673.0,desktop,treatment_ai_search,2026-08-21 07:36:00.862303,2026-08-21
sess_8735665053d34ec0,6741.0,desktop,control_keyword,2026-08-16 22:38:57.954011,2026-08-16
sess_fd94c785a4384669,,mobile,treatment_ai_search,2026-09-13 01:48:24.908284,2026-09-13
sess_029007ba40ef4afb,6899.0,desktop,control_keyword,2026-08-19 22:45:38.701010,2026-08-19
sess_75f68e20c3914812,,mobile,treatment_ai_search,2026-08-28 04:23:09.059741,2026-08-28
sess_070cfd03a6d74845,,desktop,control_keyword,2026-09-09 13:12:35.620618,2026-09-09
sess_f136cfc21c144a72,9420.0,desktop,treatment_ai_search,2026-09-01 21:46:22.450788,2026-09-01
sess_cce9b3c1bc034be4,,tablet,control_keyword,2026-09-09 15:18:50.255940,2026-09-09
sess_d5165185e9264af5,7112.0,mobile,treatment_ai_search,2026-09-13 09:49:18.010199,2026-09-13
sess_12adf832244f42c9,11758.0,mobile,control_keyword,2026-08-19 05:36:32.310493,2026-08-19
sess_99abb750218e4b43,,desktop,treatment_ai_search,2026-09-09 11:51:03.451557,2026-09-09
sess_3319614b75ea4341,10126.0,mobile,control_keyword,2026-09-02 00:03:08.153703,2026-09-02
sess_093d4d3b53bd431e,10963.0,mobile,treatment_ai_search,2026-09-01 04:20:55.970240,2026-09-01
sess_4e27f4e97fcc48aa,8353.0,mobile,control_keyword,2026-08-21 13:06:48.917244,2026-08-21
sess_aee1a69a155e4ccf,9763.0,mobile,treatment_ai_search,2026-08-27 10:14:11.269784,2026-08-27
sess_0b1a9b68a9ad473c,11468.0,mobile,control_keyword,2026-08-21 19:27:06.409734,2026-08-21
sess_3dd8630fbb634453,9222.0,mobile,treatment_ai_search,2026-09-03 13:59:27.814856,2026-09-03
sess_0939feeb6b3b46c6,7329.0,desktop,control_keyword,2026-08-28 20:23:16.099632,2026-08-28
sess_72c81904bc40487f,10988.0,mobile,treatment_ai_search,2026-08-21 19:46:56.642312,2026-08-21
sess_18a5319268b84991,9783.0,mobile,control_keyword,2026-08-15 17:22:48.367687,2026-08-15
sess_434155ee7e184d08,11118.0,desktop,treatment_ai_search,2026-09-06 10:48:31.912507,2026-09-06
sess_214a5650527d4dc5,8757.0,mobile,control_keyword,2026-08-25 00:32:10.555782,2026-08-25
sess_51bc351f64de47c5,,mobile,treatment_ai_search,2026-09-13 16:56:42.239683,2026-09-13
sess_81f5b197735e4f8e,10766.0,mobile,control_keyword,2026-09-02 01:01:25.685897,2026-09-02
sess_f90c41d61138466f,,desktop,treatment_ai_search,2026-09-09 08:55:54.880577,2026-09-09
sess_9cfa53c7995640ee,,mobile,control_keyword,2026-09-03 21:35:19.012860,2026-09-03
sess_4ffad4dd6b8743b1,9146.0,desktop,treatment_ai_search,2026-09-03 18:55:07.068079,2026-09-03
sess_1308e805d5fd4459,9105.0,mobile,control_keyword,2026-09-06 14:34:45.620937,2026-09-06
sess_8e0d9d1c18ff41e5,,desktop,treatment_ai_search,2026-09-02 08:03:17.418913,2026-09-02
sess_a85f2c092e484eea,9327.0,mobile,control_keyword,2026-08-31 15:50:42.726019,2026-08-31
sess_c6ddbe18718d44f3,10809.0,mobile,treatment_ai_search,2026-08-21 21:58:04.284050,2026-08-21
sess_7b75643e9c1b481b,8565.0,desktop,control_keyword,2026-08-24 17:26:52.171232,2026-08-24
sess_a659814395a14e14,11003.0,mobile,treatment_ai_search,2026-09-10 19:40:22.495441,2026-09-10
sess_fc05b012ee614893,8336.0,mobile,control_keyword,2026-08-27 04:49:19.681717,2026-08-27
sess_a6cd855554cc4bb1,7824.0,mobile,treatment_ai_search,2026-08-17 01:23:08.255597,2026-08-17
sess_eae102ee54d94712,8311.0,mobile,control_keyword,2026-08-27 13:27:53.284758,2026-08-27
sess_6933b49fc08348b2,9762.0,mobile,treatment_ai_search,2026-08-25 23:50:30.633190,2026-08-25
sess_3f5ff795f3a947d4,7466.0,mobile,control_keyword,2026-08-16 21:17:47.532742,2026-08-16
sess_0bdfd8e6ab554ee7,,desktop,treatment_ai_search,2026-09-05 06:43:13.242931,2026-09-05
sess_80446633cd0c415e,6201.0,mobile,control_keyword,2026-08-15 00:49:48.522304,2026-08-15
sess_341595aaaea64c40,10075.0,desktop,treatment_ai_search,2026-08-19 15:46:11.455992,2026-08-19
sess_f9665e968b374020,6068.0,mobile,control_keyword,2026-08-19 04:54:36.494151,2026-08-19
sess_111aa08e0af44636,,desktop,treatment_ai_search,2026-08-18 21:58:04.725445,2026-08-18
sess_680356570ad046b6,11970.0,tablet,control_keyword,2026-08-29 11:30:38.391114,2026-08-29
sess_25b4c7cd1c1b49a7,8934.0,tablet,treatment_ai_search,2026-09-11 11:26:01.450772,2026-09-11
sess_eb7d058db43f4d50,9361.0,mobile,control_keyword,2026-08-19 20:37:20.917300,2026-08-19
sess_50214d97abb6497e,10641.0,desktop,treatment_ai_search,2026-08-22 03:33:31.998752,2026-08-22
sess_f17b1b3b86f2466f,7491.0,mobile,control_keyword,2026-09-01 09:38:06.591884,2026-09-01
sess_9bfc8aa0bec54796,7654.0,mobile,treatment_ai_search,2026-08-16 22:06:01.898072,2026-08-16
sess_6c119db02cfc43a9,8910.0,mobile,control_keyword,2026-08-25 19:57:28.978807,2026-08-25
sess_8c2c0a4ad26543e0,,tablet,treatment_ai_search,2026-09-04 06:26:02.701979,2026-09-04
sess_67f00e0d07f84cc9,7475.0,mobile,control_keyword,2026-08-16 20:31:20.586165,2026-08-16
sess_b4d5d32fd4bf4962,,desktop,treatment_ai_search,2026-08-24 08:35:01.436911,2026-08-24
sess_27e58d3c6e974df7,,mobile,control_keyword,2026-09-08 13:31:08.699600,2026-09-08
sess_3d706909a6e24ea1,9187.0,desktop,treatment_ai_search,2026-09-01 18:51:37.036255,2026-09-01
sess_b95bea760f524ea7,11099.0,mobile,control_keyword,2026-09-08 20:24:01.168357,2026-09-08
sess_3c60e3ccc8084e61,10652.0,mobile,treatment_ai_search,2026-09-11 08:58:05.408948,2026-09-11
sess_3eb75ad15ee44c34,,mobile,control_keyword,2026-09-02 18:59:08.692977,2026-09-02
sess_91d8d3562a3f48fc,7018.0,mobile,treatment_ai_search,2026-09-08 12:16:31.810286,2026-09-08
sess_8c525674c0a84c90,6595.0,tablet,control_keyword,2026-09-07 03:10:14.515607,2026-09-07
sess_1c5b253c4a6d4941,11118.0,desktop,treatment_ai_search,2026-09-10 13:49:21.278391,2026-09-10
sess_e56326cf3adb4cf0,6337.0,mobile,control_keyword,2026-08-22 10:30:02.265835,2026-08-22
sess_a3e7d24e54074cdc,,mobile,treatment_ai_search,2026-08-28 04:52:09.343733,2026-08-28
sess_85703d822dd540a5,11752.0,mobile,control_keyword,2026-08-29 19:04:26.700232,2026-08-29
